dataset,subject_id,phase,date,day_index,time_of_day_h,counts_per_min,light_level
Lab A,1316,ADL,2026-06-20,-5,1.333,8.4,0.0
Lab A,1316,ADL,2026-06-20,-5,1.5,37.3,0.0
Lab A,1316,ADL,2026-06-20,-5,1.667,36.8,0.0
Lab A,1316,ADL,2026-06-20,-5,1.833,12.4,0.0
Lab A,1316,ADL,2026-06-20,-5,2.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,2.167,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,2.333,,0.0
Lab A,1316,ADL,2026-06-20,-5,2.5,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,2.667,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,2.833,0.9,0.0
Lab A,1316,ADL,2026-06-20,-5,3.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,3.167,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,3.333,,
Lab A,1316,ADL,2026-06-20,-5,3.5,13.1,0.0
Lab A,1316,ADL,2026-06-20,-5,3.667,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,3.833,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,4.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,4.167,0.3,0.0
Lab A,1316,ADL,2026-06-20,-5,4.333,29.3,0.0
Lab A,1316,ADL,2026-06-20,-5,4.5,17.3,0.0
Lab A,1316,ADL,2026-06-20,-5,4.667,22.8,0.0
Lab A,1316,ADL,2026-06-20,-5,4.833,17.5,0.0
Lab A,1316,ADL,2026-06-20,-5,5.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,5.167,0.0,692.0
Lab A,1316,ADL,2026-06-20,-5,5.333,0.0,765.1
Lab A,1316,ADL,2026-06-20,-5,5.5,0.0,763.8
Lab A,1316,ADL,2026-06-20,-5,5.667,0.0,763.9
Lab A,1316,ADL,2026-06-20,-5,5.833,0.0,763.7
Lab A,1316,ADL,2026-06-20,-5,6.0,0.0,762.8
Lab A,1316,ADL,2026-06-20,-5,6.167,0.0,762.4
Lab A,1316,ADL,2026-06-20,-5,6.333,13.1,759.0
Lab A,1316,ADL,2026-06-20,-5,6.5,1.0,762.7
Lab A,1316,ADL,2026-06-20,-5,6.667,0.0,762.9
Lab A,1316,ADL,2026-06-20,-5,6.833,0.0,763.0
Lab A,1316,ADL,2026-06-20,-5,7.0,0.0,762.8
Lab A,1316,ADL,2026-06-20,-5,7.167,0.0,762.5
Lab A,1316,ADL,2026-06-20,-5,7.333,0.0,762.6
Lab A,1316,ADL,2026-06-20,-5,7.5,0.0,762.4
Lab A,1316,ADL,2026-06-20,-5,7.667,0.0,761.9
Lab A,1316,ADL,2026-06-20,-5,7.833,3.2,759.6
Lab A,1316,ADL,2026-06-20,-5,8.0,6.3,758.0
Lab A,1316,ADL,2026-06-20,-5,8.167,5.5,758.7
Lab A,1316,ADL,2026-06-20,-5,8.333,0.0,759.8
Lab A,1316,ADL,2026-06-20,-5,8.5,0.0,759.7
Lab A,1316,ADL,2026-06-20,-5,8.667,0.0,759.4
Lab A,1316,ADL,2026-06-20,-5,8.833,0.0,759.6
Lab A,1316,ADL,2026-06-20,-5,9.0,0.0,759.4
Lab A,1316,ADL,2026-06-20,-5,9.167,0.0,759.0
Lab A,1316,ADL,2026-06-20,-5,9.333,0.0,759.2
Lab A,1316,ADL,2026-06-20,-5,9.5,0.0,758.9
Lab A,1316,ADL,2026-06-20,-5,9.667,0.0,759.2
Lab A,1316,ADL,2026-06-20,-5,9.833,0.0,759.4
Lab A,1316,ADL,2026-06-20,-5,10.0,0.0,759.5
Lab A,1316,ADL,2026-06-20,-5,10.167,0.0,759.3
Lab A,1316,ADL,2026-06-20,-5,10.333,0.0,759.1
Lab A,1316,ADL,2026-06-20,-5,10.5,0.0,759.5
Lab A,1316,ADL,2026-06-20,-5,10.667,0.2,754.4
Lab A,1316,ADL,2026-06-20,-5,10.833,2.7,775.9
Lab A,1316,ADL,2026-06-20,-5,11.0,0.0,766.9
Lab A,1316,ADL,2026-06-20,-5,11.167,18.6,733.2
Lab A,1316,ADL,2026-06-20,-5,11.333,0.3,772.4
Lab A,1316,ADL,2026-06-20,-5,11.5,0.0,773.5
Lab A,1316,ADL,2026-06-20,-5,11.667,0.0,773.5
Lab A,1316,ADL,2026-06-20,-5,11.833,0.0,772.6
Lab A,1316,ADL,2026-06-20,-5,12.0,0.0,772.3
Lab A,1316,ADL,2026-06-20,-5,12.167,0.0,773.0
Lab A,1316,ADL,2026-06-20,-5,12.333,0.7,773.0
Lab A,1316,ADL,2026-06-20,-5,12.5,0.0,773.4
Lab A,1316,ADL,2026-06-20,-5,12.667,0.0,773.1
Lab A,1316,ADL,2026-06-20,-5,12.833,0.0,773.6
Lab A,1316,ADL,2026-06-20,-5,13.0,0.0,773.4
Lab A,1316,ADL,2026-06-20,-5,13.167,0.0,773.2
Lab A,1316,ADL,2026-06-20,-5,13.333,0.1,772.7
Lab A,1316,ADL,2026-06-20,-5,13.5,0.0,772.5
Lab A,1316,ADL,2026-06-20,-5,13.667,18.8,769.6
Lab A,1316,ADL,2026-06-20,-5,13.833,19.3,769.6
Lab A,1316,ADL,2026-06-20,-5,14.0,0.0,773.6
Lab A,1316,ADL,2026-06-20,-5,14.167,0.0,773.8
Lab A,1316,ADL,2026-06-20,-5,14.333,0.0,773.9
Lab A,1316,ADL,2026-06-20,-5,14.5,0.0,773.7
Lab A,1316,ADL,2026-06-20,-5,14.667,0.0,773.4
Lab A,1316,ADL,2026-06-20,-5,14.833,0.0,773.3
Lab A,1316,ADL,2026-06-20,-5,15.0,0.0,773.2
Lab A,1316,ADL,2026-06-20,-5,15.167,0.0,772.9
Lab A,1316,ADL,2026-06-20,-5,15.333,0.0,773.4
Lab A,1316,ADL,2026-06-20,-5,15.5,0.0,773.3
Lab A,1316,ADL,2026-06-20,-5,15.667,1.5,773.5
Lab A,1316,ADL,2026-06-20,-5,15.833,0.0,773.9
Lab A,1316,ADL,2026-06-20,-5,16.0,0.0,773.3
Lab A,1316,ADL,2026-06-20,-5,16.167,0.0,773.8
Lab A,1316,ADL,2026-06-20,-5,16.333,0.0,773.6
Lab A,1316,ADL,2026-06-20,-5,16.5,0.0,773.6
Lab A,1316,ADL,2026-06-20,-5,16.667,0.0,773.5
Lab A,1316,ADL,2026-06-20,-5,16.833,0.0,773.7
Lab A,1316,ADL,2026-06-20,-5,17.0,0.0,618.5
Lab A,1316,ADL,2026-06-20,-5,17.167,5.3,0.0
Lab A,1316,ADL,2026-06-20,-5,17.333,21.2,0.0
Lab A,1316,ADL,2026-06-20,-5,17.5,2.1,0.0
Lab A,1316,ADL,2026-06-20,-5,17.667,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,17.833,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,18.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,18.167,2.8,0.0
Lab A,1316,ADL,2026-06-20,-5,18.333,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,18.5,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,18.667,3.4,0.0
Lab A,1316,ADL,2026-06-20,-5,18.833,5.6,0.0
Lab A,1316,ADL,2026-06-20,-5,19.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,19.167,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,19.333,1.1,0.0
Lab A,1316,ADL,2026-06-20,-5,19.5,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,19.667,7.0,0.0
Lab A,1316,ADL,2026-06-20,-5,19.833,19.0,0.0
Lab A,1316,ADL,2026-06-20,-5,20.0,11.4,0.0
Lab A,1316,ADL,2026-06-20,-5,20.167,3.9,0.0
Lab A,1316,ADL,2026-06-20,-5,20.333,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,20.5,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,20.667,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,20.833,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,21.0,8.1,0.0
Lab A,1316,ADL,2026-06-20,-5,21.167,43.9,0.0
Lab A,1316,ADL,2026-06-20,-5,21.333,20.2,0.0
Lab A,1316,ADL,2026-06-20,-5,21.5,20.4,0.0
Lab A,1316,ADL,2026-06-20,-5,21.667,40.6,0.0
Lab A,1316,ADL,2026-06-20,-5,21.833,22.1,0.0
Lab A,1316,ADL,2026-06-20,-5,22.0,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,22.167,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,22.333,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,22.5,0.1,0.0
Lab A,1316,ADL,2026-06-20,-5,22.667,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,22.833,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,23.0,6.4,0.0
Lab A,1316,ADL,2026-06-20,-5,23.167,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,23.333,0.0,0.0
Lab A,1316,ADL,2026-06-20,-5,23.5,11.2,0.0
Lab A,1316,ADL,2026-06-20,-5,23.667,9.4,0.0
Lab A,1316,ADL,2026-06-20,-5,23.833,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,0.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,0.167,2.0,0.0
Lab A,1316,ADL,2026-06-21,-4,0.333,6.1,0.0
Lab A,1316,ADL,2026-06-21,-4,0.5,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,0.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,0.833,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,1.0,23.0,0.0
Lab A,1316,ADL,2026-06-21,-4,1.167,33.1,0.0
Lab A,1316,ADL,2026-06-21,-4,1.333,18.9,0.0
Lab A,1316,ADL,2026-06-21,-4,1.5,48.7,0.0
Lab A,1316,ADL,2026-06-21,-4,1.667,1.1,0.0
Lab A,1316,ADL,2026-06-21,-4,1.833,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,2.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,2.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,2.333,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,2.5,6.6,0.0
Lab A,1316,ADL,2026-06-21,-4,2.667,7.8,0.0
Lab A,1316,ADL,2026-06-21,-4,2.833,23.8,0.0
Lab A,1316,ADL,2026-06-21,-4,3.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,3.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,3.333,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,3.5,2.3,0.0
Lab A,1316,ADL,2026-06-21,-4,3.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,3.833,3.9,0.0
Lab A,1316,ADL,2026-06-21,-4,4.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,4.167,22.9,0.0
Lab A,1316,ADL,2026-06-21,-4,4.333,36.3,0.0
Lab A,1316,ADL,2026-06-21,-4,4.5,46.5,0.0
Lab A,1316,ADL,2026-06-21,-4,4.667,21.8,0.0
Lab A,1316,ADL,2026-06-21,-4,4.833,16.9,0.0
Lab A,1316,ADL,2026-06-21,-4,5.0,7.6,0.0
Lab A,1316,ADL,2026-06-21,-4,5.167,0.3,705.7
Lab A,1316,ADL,2026-06-21,-4,5.333,0.0,779.7
Lab A,1316,ADL,2026-06-21,-4,5.5,0.0,779.0
Lab A,1316,ADL,2026-06-21,-4,5.667,0.0,778.5
Lab A,1316,ADL,2026-06-21,-4,5.833,0.0,778.6
Lab A,1316,ADL,2026-06-21,-4,6.0,0.0,778.4
Lab A,1316,ADL,2026-06-21,-4,6.167,,778.6
Lab A,1316,ADL,2026-06-21,-4,6.333,1.8,777.4
Lab A,1316,ADL,2026-06-21,-4,6.5,0.0,776.8
Lab A,1316,ADL,2026-06-21,-4,6.667,0.0,776.5
Lab A,1316,ADL,2026-06-21,-4,6.833,0.0,777.1
Lab A,1316,ADL,2026-06-21,-4,7.0,0.0,776.8
Lab A,1316,ADL,2026-06-21,-4,7.167,0.0,776.4
Lab A,1316,ADL,2026-06-21,-4,7.333,3.3,775.8
Lab A,1316,ADL,2026-06-21,-4,7.5,12.7,773.7
Lab A,1316,ADL,2026-06-21,-4,7.667,7.9,775.8
Lab A,1316,ADL,2026-06-21,-4,7.833,0.0,776.8
Lab A,1316,ADL,2026-06-21,-4,8.0,0.0,777.8
Lab A,1316,ADL,2026-06-21,-4,8.167,0.0,777.2
Lab A,1316,ADL,2026-06-21,-4,8.333,0.0,777.1
Lab A,1316,ADL,2026-06-21,-4,8.5,0.0,777.2
Lab A,1316,ADL,2026-06-21,-4,8.667,0.0,777.3
Lab A,1316,ADL,2026-06-21,-4,8.833,0.0,776.3
Lab A,1316,ADL,2026-06-21,-4,9.0,0.0,777.0
Lab A,1316,ADL,2026-06-21,-4,9.167,0.0,777.0
Lab A,1316,ADL,2026-06-21,-4,9.333,0.0,776.9
Lab A,1316,ADL,2026-06-21,-4,9.5,13.3,770.7
Lab A,1316,ADL,2026-06-21,-4,9.667,15.5,772.9
Lab A,1316,ADL,2026-06-21,-4,9.833,0.0,779.2
Lab A,1316,ADL,2026-06-21,-4,10.0,0.0,779.4
Lab A,1316,ADL,2026-06-21,-4,10.167,0.0,779.1
Lab A,1316,ADL,2026-06-21,-4,10.333,0.0,778.6
Lab A,1316,ADL,2026-06-21,-4,10.5,0.0,779.1
Lab A,1316,ADL,2026-06-21,-4,10.667,0.0,778.6
Lab A,1316,ADL,2026-06-21,-4,10.833,0.0,778.7
Lab A,1316,ADL,2026-06-21,-4,11.0,0.0,778.6
Lab A,1316,ADL,2026-06-21,-4,11.167,0.0,778.8
Lab A,1316,ADL,2026-06-21,-4,11.333,0.0,779.4
Lab A,1316,ADL,2026-06-21,-4,11.5,0.0,779.1
Lab A,1316,ADL,2026-06-21,-4,11.667,0.0,779.3
Lab A,1316,ADL,2026-06-21,-4,11.833,0.0,779.0
Lab A,1316,ADL,2026-06-21,-4,12.0,0.0,779.0
Lab A,1316,ADL,2026-06-21,-4,12.167,0.0,779.2
Lab A,1316,ADL,2026-06-21,-4,12.333,0.0,779.1
Lab A,1316,ADL,2026-06-21,-4,12.5,1.8,778.0
Lab A,1316,ADL,2026-06-21,-4,12.667,3.1,776.6
Lab A,1316,ADL,2026-06-21,-4,12.833,0.0,777.0
Lab A,1316,ADL,2026-06-21,-4,13.0,0.0,777.4
Lab A,1316,ADL,2026-06-21,-4,13.167,0.0,777.4
Lab A,1316,ADL,2026-06-21,-4,13.333,0.0,777.7
Lab A,1316,ADL,2026-06-21,-4,13.5,5.1,713.0
Lab A,1316,ADL,2026-06-21,-4,13.667,17.8,752.5
Lab A,1316,ADL,2026-06-21,-4,13.833,13.4,766.2
Lab A,1316,ADL,2026-06-21,-4,14.0,0.0,768.8
Lab A,1316,ADL,2026-06-21,-4,14.167,0.0,768.0
Lab A,1316,ADL,2026-06-21,-4,14.333,0.0,767.2
Lab A,1316,ADL,2026-06-21,-4,14.5,0.0,768.2
Lab A,1316,ADL,2026-06-21,-4,14.667,0.0,768.3
Lab A,1316,ADL,2026-06-21,-4,14.833,0.0,767.5
Lab A,1316,ADL,2026-06-21,-4,15.0,0.0,766.8
Lab A,1316,ADL,2026-06-21,-4,15.167,0.9,768.0
Lab A,1316,ADL,2026-06-21,-4,15.333,0.0,768.1
Lab A,1316,ADL,2026-06-21,-4,15.5,0.0,768.0
Lab A,1316,ADL,2026-06-21,-4,15.667,0.0,768.0
Lab A,1316,ADL,2026-06-21,-4,15.833,0.0,767.7
Lab A,1316,ADL,2026-06-21,-4,16.0,1.6,766.8
Lab A,1316,ADL,2026-06-21,-4,16.167,0.0,767.5
Lab A,1316,ADL,2026-06-21,-4,16.333,0.7,767.9
Lab A,1316,ADL,2026-06-21,-4,16.5,0.0,767.8
Lab A,1316,ADL,2026-06-21,-4,16.667,0.0,767.4
Lab A,1316,ADL,2026-06-21,-4,16.833,0.0,767.3
Lab A,1316,ADL,2026-06-21,-4,17.0,0.7,614.3
Lab A,1316,ADL,2026-06-21,-4,17.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,17.333,5.5,0.0
Lab A,1316,ADL,2026-06-21,-4,17.5,9.8,0.0
Lab A,1316,ADL,2026-06-21,-4,17.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,17.833,8.2,0.0
Lab A,1316,ADL,2026-06-21,-4,18.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,18.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,18.333,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,18.5,1.8,0.0
Lab A,1316,ADL,2026-06-21,-4,18.667,2.3,0.0
Lab A,1316,ADL,2026-06-21,-4,18.833,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,19.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,19.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,19.333,2.4,0.0
Lab A,1316,ADL,2026-06-21,-4,19.5,4.0,0.0
Lab A,1316,ADL,2026-06-21,-4,19.667,12.0,0.0
Lab A,1316,ADL,2026-06-21,-4,19.833,34.8,0.0
Lab A,1316,ADL,2026-06-21,-4,20.0,4.4,0.0
Lab A,1316,ADL,2026-06-21,-4,20.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,20.333,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,20.5,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,20.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,20.833,1.6,0.0
Lab A,1316,ADL,2026-06-21,-4,21.0,3.0,0.0
Lab A,1316,ADL,2026-06-21,-4,21.167,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,21.333,3.4,0.0
Lab A,1316,ADL,2026-06-21,-4,21.5,20.6,0.0
Lab A,1316,ADL,2026-06-21,-4,21.667,19.3,0.0
Lab A,1316,ADL,2026-06-21,-4,21.833,31.2,0.0
Lab A,1316,ADL,2026-06-21,-4,22.0,20.0,0.0
Lab A,1316,ADL,2026-06-21,-4,22.167,10.2,0.0
Lab A,1316,ADL,2026-06-21,-4,22.333,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,22.5,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,22.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,22.833,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,23.0,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,23.167,3.2,0.0
Lab A,1316,ADL,2026-06-21,-4,23.333,21.0,0.0
Lab A,1316,ADL,2026-06-21,-4,23.5,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,23.667,0.0,0.0
Lab A,1316,ADL,2026-06-21,-4,23.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,0.0,2.6,0.0
Lab A,1316,ADL,2026-06-22,-3,0.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,0.333,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,0.5,12.6,0.0
Lab A,1316,ADL,2026-06-22,-3,0.667,29.9,0.0
Lab A,1316,ADL,2026-06-22,-3,0.833,17.0,0.0
Lab A,1316,ADL,2026-06-22,-3,1.0,16.4,0.0
Lab A,1316,ADL,2026-06-22,-3,1.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,1.333,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,1.5,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,1.667,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,1.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,2.0,2.3,0.0
Lab A,1316,ADL,2026-06-22,-3,2.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,2.333,1.4,0.0
Lab A,1316,ADL,2026-06-22,-3,2.5,36.9,0.0
Lab A,1316,ADL,2026-06-22,-3,2.667,24.9,0.0
Lab A,1316,ADL,2026-06-22,-3,2.833,11.4,0.0
Lab A,1316,ADL,2026-06-22,-3,3.0,18.9,0.0
Lab A,1316,ADL,2026-06-22,-3,3.167,8.2,0.0
Lab A,1316,ADL,2026-06-22,-3,3.333,7.5,0.0
Lab A,1316,ADL,2026-06-22,-3,3.5,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,3.667,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,3.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,4.0,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,4.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,4.333,1.6,0.0
Lab A,1316,ADL,2026-06-22,-3,4.5,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,4.667,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,4.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,5.0,4.0,0.0
Lab A,1316,ADL,2026-06-22,-3,5.167,8.1,701.8
Lab A,1316,ADL,2026-06-22,-3,5.333,2.4,775.7
Lab A,1316,ADL,2026-06-22,-3,5.5,0.0,776.5
Lab A,1316,ADL,2026-06-22,-3,5.667,0.0,776.0
Lab A,1316,ADL,2026-06-22,-3,5.833,0.0,776.4
Lab A,1316,ADL,2026-06-22,-3,6.0,0.0,775.9
Lab A,1316,ADL,2026-06-22,-3,6.167,0.0,775.9
Lab A,1316,ADL,2026-06-22,-3,6.333,0.0,774.9
Lab A,1316,ADL,2026-06-22,-3,6.5,7.0,771.3
Lab A,1316,ADL,2026-06-22,-3,6.667,1.3,774.8
Lab A,1316,ADL,2026-06-22,-3,6.833,0.0,774.5
Lab A,1316,ADL,2026-06-22,-3,7.0,0.0,774.5
Lab A,1316,ADL,2026-06-22,-3,7.167,0.0,774.0
Lab A,1316,ADL,2026-06-22,-3,7.333,0.0,774.6
Lab A,1316,ADL,2026-06-22,-3,7.5,0.0,774.0
Lab A,1316,ADL,2026-06-22,-3,7.667,0.0,774.5
Lab A,1316,ADL,2026-06-22,-3,7.833,3.1,773.5
Lab A,1316,ADL,2026-06-22,-3,8.0,17.0,769.1
Lab A,1316,ADL,2026-06-22,-3,8.167,20.9,770.0
Lab A,1316,ADL,2026-06-22,-3,8.333,12.4,771.3
Lab A,1316,ADL,2026-06-22,-3,8.5,0.0,774.8
Lab A,1316,ADL,2026-06-22,-3,8.667,0.0,775.7
Lab A,1316,ADL,2026-06-22,-3,8.833,0.0,775.4
Lab A,1316,ADL,2026-06-22,-3,9.0,0.0,774.4
Lab A,1316,ADL,2026-06-22,-3,9.167,0.0,774.9
Lab A,1316,ADL,2026-06-22,-3,9.333,0.0,774.4
Lab A,1316,ADL,2026-06-22,-3,9.5,0.0,774.6
Lab A,1316,ADL,2026-06-22,-3,9.667,0.0,774.2
Lab A,1316,ADL,2026-06-22,-3,9.833,0.0,774.3
Lab A,1316,ADL,2026-06-22,-3,10.0,0.0,774.8
Lab A,1316,ADL,2026-06-22,-3,10.167,,774.6
Lab A,1316,ADL,2026-06-22,-3,10.333,0.0,774.6
Lab A,1316,ADL,2026-06-22,-3,10.5,0.0,774.2
Lab A,1316,ADL,2026-06-22,-3,10.667,0.0,774.2
Lab A,1316,ADL,2026-06-22,-3,10.833,0.0,774.4
Lab A,1316,ADL,2026-06-22,-3,11.0,6.7,773.0
Lab A,1316,ADL,2026-06-22,-3,11.167,0.0,773.5
Lab A,1316,ADL,2026-06-22,-3,11.333,0.0,773.0
Lab A,1316,ADL,2026-06-22,-3,11.5,0.0,773.5
Lab A,1316,ADL,2026-06-22,-3,11.667,0.5,761.3
Lab A,1316,ADL,2026-06-22,-3,11.833,14.6,710.7
Lab A,1316,ADL,2026-06-22,-3,12.0,15.2,767.9
Lab A,1316,ADL,2026-06-22,-3,12.167,9.3,768.6
Lab A,1316,ADL,2026-06-22,-3,12.333,0.0,770.1
Lab A,1316,ADL,2026-06-22,-3,12.5,0.0,770.4
Lab A,1316,ADL,2026-06-22,-3,12.667,0.0,770.1
Lab A,1316,ADL,2026-06-22,-3,12.833,0.0,769.1
Lab A,1316,ADL,2026-06-22,-3,13.0,0.0,770.0
Lab A,1316,ADL,2026-06-22,-3,13.167,0.0,769.5
Lab A,1316,ADL,2026-06-22,-3,13.333,0.7,770.1
Lab A,1316,ADL,2026-06-22,-3,13.5,0.0,769.4
Lab A,1316,ADL,2026-06-22,-3,13.667,0.0,769.6
Lab A,1316,ADL,2026-06-22,-3,13.833,0.0,769.3
Lab A,1316,ADL,2026-06-22,-3,14.0,0.0,769.4
Lab A,1316,ADL,2026-06-22,-3,14.167,0.0,769.8
Lab A,1316,ADL,2026-06-22,-3,14.333,0.0,769.3
Lab A,1316,ADL,2026-06-22,-3,14.5,0.0,769.5
Lab A,1316,ADL,2026-06-22,-3,14.667,0.0,769.4
Lab A,1316,ADL,2026-06-22,-3,14.833,0.0,768.7
Lab A,1316,ADL,2026-06-22,-3,15.0,0.0,769.6
Lab A,1316,ADL,2026-06-22,-3,15.167,0.0,769.5
Lab A,1316,ADL,2026-06-22,-3,15.333,0.9,768.5
Lab A,1316,ADL,2026-06-22,-3,15.5,0.0,769.5
Lab A,1316,ADL,2026-06-22,-3,15.667,0.0,769.8
Lab A,1316,ADL,2026-06-22,-3,15.833,0.0,769.0
Lab A,1316,ADL,2026-06-22,-3,16.0,0.0,769.0
Lab A,1316,ADL,2026-06-22,-3,16.167,0.0,769.2
Lab A,1316,ADL,2026-06-22,-3,16.333,0.0,769.7
Lab A,1316,ADL,2026-06-22,-3,16.5,3.1,769.5
Lab A,1316,ADL,2026-06-22,-3,16.667,0.0,768.9
Lab A,1316,ADL,2026-06-22,-3,16.833,0.2,769.1
Lab A,1316,ADL,2026-06-22,-3,17.0,2.5,615.8
Lab A,1316,ADL,2026-06-22,-3,17.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,17.333,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,17.5,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,17.667,4.4,0.0
Lab A,1316,ADL,2026-06-22,-3,17.833,21.3,0.0
Lab A,1316,ADL,2026-06-22,-3,18.0,8.0,0.0
Lab A,1316,ADL,2026-06-22,-3,18.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,18.333,0.9,0.0
Lab A,1316,ADL,2026-06-22,-3,18.5,2.3,0.0
Lab A,1316,ADL,2026-06-22,-3,18.667,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,18.833,1.7,0.0
Lab A,1316,ADL,2026-06-22,-3,19.0,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,19.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,19.333,6.6,0.0
Lab A,1316,ADL,2026-06-22,-3,19.5,35.4,0.0
Lab A,1316,ADL,2026-06-22,-3,19.667,5.0,0.0
Lab A,1316,ADL,2026-06-22,-3,19.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,20.0,0.2,0.0
Lab A,1316,ADL,2026-06-22,-3,20.167,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,20.333,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,20.5,4.0,0.0
Lab A,1316,ADL,2026-06-22,-3,20.667,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,20.833,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,21.0,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,21.167,6.6,0.0
Lab A,1316,ADL,2026-06-22,-3,21.333,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,21.5,0.0,0.0
Lab A,1316,ADL,2026-06-22,-3,21.667,15.8,0.0
